"venue_short","sport_id","league_abbrev","team_id","spring_league_id","active_sw","division","mlb_org_brief","season","first_year_of_play","state","name_short","bis_team_code","venue_id","name_display_short","name_display_long","name_display_brief","sport_code_name","spring_league","league","division_id","sport_code","time_zone_num","mlb_org","name_display_full","all_star_sw","division_abbrev","name","home_opener","phone_number","address_zip","time_zone_text","venue_name","division_full","franchise_code","city","time_zone_alt","address_state","name_abbrev","store_url","file_code","address_line3","address_line2","address_province","mlb_org_id","address_line1","spring_league_full","spring_league_abbrev","last_year_of_play","address","league_full","address_country","base_url","time_zone","address_city","team_code","mlb_org_abbrev","address_intl","time_zone_generic","website_url","sport_code_display","home_opener_time","mlb_org_short","league_id"
"","16","PIO","518","","Y","N","D-backs","2012","1999","MT","Missoula","","2830","Missoula","Missoula Osprey","Osprey","ROK","","PIO","235","rok","","Arizona Diamondbacks","Missoula Osprey","N","PION","Osprey","2012-06-22T00:00:00","","59802","","Ogren Park Allegiance Field","Pioneer League North","","Missoula","","MT","MIS","","t518","","","","109","140 N. Higgins Avenue, Suite 201","","","2021","140 N. Higgins Avenue, Suite 201&#xa;Missoula, MT  59802","Pioneer League","USA","","MT","Missoula","mis","AZ","N","MT","","Rookie","9:05:00 PM","Arizona","128"
"","12","SOU","417","","N","S","D-backs","2012","1997","AL","Mobile","","2780","Mobile","Mobile BayBears","BayBears","AA","","SOU","240","aax","","Arizona Diamondbacks","Mobile BayBears","N","SOUS","BayBears","2012-04-10T00:00:00","","36606","","Hank Aaron Stadium","Southern League South","","Mobile","","AL","MOB","","t417","","","","109","755  Bolling Bros. Blvd.","","","2019","755  Bolling Bros. Blvd.&#xa;Mobile, AL  36606","Southern League","USA","","CT","Mobile","mob","AZ","N","CT","","Double-A","8:05:00 PM","Arizona","111"
"","13","CAL","515","","Y","N","Rockies","2012","1946","CA","Modesto","","2791","Modesto","Modesto Nuts","Nuts","A(Adv)","","CAL","208","afa","","Colorado Rockies","Modesto Nuts","N","CALN","Nuts","2012-04-05T00:00:00","","95351","","John Thurman Field","California League North","","Modesto","America/Los_Angeles","CA","MOD","","t515","","","","115","601 Neece Drive","","","2023","601 Neece Drive&#xa;Modesto, CA  95351","California League","USA","","PT","Modesto","mod","COL","N","PT","","Class A Advanced","10:05:00 PM","Colorado","110"
"","51","","869","","N","","","2012","2005","","Moldova","","401","Moldova","Moldova","Moldova","INT","","","","int","","","Moldova","N","","Moldova","","","","","TBD","","","United States","America/New_York","","MDA","","t869","","","","","","","","2023","","","","","ET","","mda","","","ET","","International Baseball","","",""
"","51","","870","","N","","","2012","2005","","Monaco","","401","Monaco","Monaco","Monaco","INT","","","","int","","","Monaco","N","","Monaco","","","","","TBD","","","United States","America/New_York","","MON","","t870","","","","","","","","2023","","","","","ET","","mon","","","ET","","International Baseball","","",""
"","51","","871","","N","","","2012","2005","","Mongolia","","401","Mongolia","Mongolia","Mongolia","INT","","","","int","","","Mongolia","N","","Mongolia","","","","","TBD","","","United States","America/New_York","","MGL","","t871","","","","","","","","2023","","","","","ET","","mgl","","","ET","","International Baseball","","",""
"","12","SOU","421","","Y","S","Rays","2012","1951","AL","Montgomery","","2814","Montgomery","Montgomery Biscuits","Biscuits","AA","","SOU","240","aax","","Tampa Bay Rays","Montgomery Biscuits","N","SOUS","Biscuits","2012-04-15T00:00:00","","36104","","Montgomery Riverwalk Stadium","Southern League South","","Montgomery","America/Chicago","AL","MTG","","t421","","","","139","200 Coosa Street","","","2023","200 Coosa Street&#xa;Montgomery, AL  36104","Southern League","USA","","CT","Montgomery","mon","TB","N","CT","","Double-A","6:35:00 PM","Tampa Bay","111"
"","51","","872","","N","","","2012","2005","","Morocco","","401","Morocco","Morocco","Morocco","INT","","","","int","","","Morocco","N","","Morocco","","","","","TBD","","","United States","America/New_York","","MAR","","t872","","","","","","","","2023","","","","","ET","","mar","","","ET","","International Baseball","","",""
"","51","","873","","N","","","2012","2005","","Mozambique","","401","Mozambique","Mozambique","Mozambique","INT","","","","int","","","Mozambique","N","","Mozambique","","","","","TBD","","","United States","America/New_York","","MOZ","","t873","","","","","","","","2023","","","","","ET","","moz","","","ET","","International Baseball","","",""
"","51","","874","","N","","","2012","2005","","Myanmar","","401","Myanmar","Myanmar (Burma)","Myanmar","INT","","","","int","","","Myanmar","N","","Myanmar","","","","","TBD","","","United States","America/New_York","","MYA","","t874","","","","","","","","2023","","","","","ET","","mya","","","ET","","International Baseball","","",""
"","13","CAR","521","","Y","S","Rangers","2012","1999","SC","Myrtle Beach","","2747","Myrtle Beach","Myrtle Beach Pelicans","Pelicans","A(Adv)","","CAR","211","afa","","Texas Rangers","Myrtle Beach Pelicans","N","CARS","Pelicans","2012-04-06T00:00:00","","29577","","TicketReturn.com Field","Carolina League Southern","","Myrtle Beach","America/New_York","SC","MB","","t521","","","","140","1251 21st Avenue N.","","","2023","1251 21st Avenue N.&#xa;Myrtle Beach, SC  29577","Carolina League","USA","","ET","Myrtle Beach","myr","TEX","N","ET","","Class A Advanced","7:05:00 PM","Texas","122"
"","51","","875","","N","","","2012","2005","","Namibia","","401","Namibia","Namibia","Namibia","INT","","","","int","","","Namibia","N","","Namibia","","","","","TBD","","","United States","America/New_York","","NAM","","t875","","","","","","","","2023","","","","","ET","","nam","","","ET","","International Baseball","","",""
"","17","LMP","677","","Y","","OOC","2012","2004","MX","Hermosillo","","3070","Hermosillo","Naranjeros de Hermosillo","Hermosillo","WIN","","LMP","","win","","Office of the Commissioner","Naranjeros de Hermosillo","N","","Hermosillo","2012-10-14T00:00:00","","83130","","Hector Espino","","","Hermosillo","America/Phoenix","","HER","","t677","","Colonia Pimentel","","11","Blvd Solidaridad","","","2023","Blvd Solidaridad&#xa;Colonia Pimentel&#xa;Hermosillo, Mexico&#xa;83130","Liga Mexicana del Pacifico","Mexico","","MST","Hermosillo","her","OOC","Y","MST","","Winter Leagues","10:30:00 PM","OOC","132"
"","11","PCL","556","","Y","AN","Brewers","2012","1978","TN","Nashville","","2783","Nashville","Nashville Sounds","Sounds","AAA","","PCL","232","aaa","","Milwaukee Brewers","Nashville Sounds","N","PCLAN","Sounds","2012-04-13T00:00:00","","37203","","Herschel Greer Stadium","Pacific Coast League American Northern","","Nashville","America/Chicago","TN","NAS","","t556","","","","158","534 Chestnut Street","","","2023","534 Chestnut Street&#xa;Nashville, TN  37203","Pacific Coast League","USA","","CT","Nashville","nas","MIL","N","CT","","Triple-A","8:05:00 PM","Milwaukee","112"
"","51","","876","","N","","","2012","2005","","Nauru","","401","Nauru","Nauru","Nauru","INT","","","","int","","","Nauru","N","","Nauru","","","","","TBD","","","United States","America/New_York","","NRU","","t876","","","","","","","","2023","","","","","ET","","nru","","","ET","","International Baseball","","",""
"","17","LVBP","696","","Y","","OOC","2012","2004","VZ","Magallanes","","2510","Magallanes","Navegantes del Magallanes","Navegantes","WIN","","VWL","","win","","Office of the Commissioner","Navegantes del Magallanes","N","","Navegantes","2012-10-11T00:00:00","","","","Estadio Jose Bernardo Perez","","","Valencia","","","MAG","","t696","","","","11","Avenida Prolongacion Michelena","","","2023","Avenida Prolongacion Michelena&#xa;Valencia, Venezuela","Liga Venezuela Beisbol Profesional","Venezuela","","VET","Valencia","mag","OOC","Y","VET","","Winter Leagues","8:00:00 PM","OOC","135"
"","51","","877","","N","","","2012","2005","","Nepal","","401","Nepal","Nepal","Nepal","INT","","","","int","","","Nepal","N","","Nepal","","","","","TBD","","","United States","America/New_York","","NEP","","t877","","","","","","","","2023","","","","","ET","","nep","","","ET","","International Baseball","","",""
"","51","","879","","N","","","2012","2005","","Netherlands Antilles","","401","Netherlands Antilles","Netherlands Antilles","Netherlands Antilles","INT","","","","int","","","Netherlands Antilles","N","","Netherlands Antilles","","","","","TBD","","","United States","America/New_York","","AHO","","t879","","","","","","","","2023","","","","","ET","","aho","","","ET","","International Baseball","","",""
"","12","EAS","538","","Y","E","Twins","2012","1983","CT","New Britain","","2819","New Britain","New Britain Rock Cats","Rock Cats","AA","","EAS","212","aax","","Minnesota Twins","New Britain Rock Cats","N","EASE","Rock Cats","2012-04-05T00:00:00","(860) 826-2337","6051","","New Britain Stadium","Eastern League Eastern","","New Britain","","CT","NBR","","t538","","","","142","230 John Karbonic Way","","","2023","230 John Karbonic Way&#xa;New Britain, CT  6051","Eastern League","USA","","ET","New Britain","nbr","MIN","N","ET","","Double-A","6:05:00 PM","Minnesota","113"
"","12","EAS","463","","Y","E","Blue Jays","2012","2004","NH","New Hampshire","","2868","New Hampshire","New Hampshire Fisher Cats","Fisher Cats","AA","","EAS","212","aax","","Toronto Blue Jays","New Hampshire Fisher Cats","N","EASE","Fisher Cats","2012-04-12T00:00:00","","3101","","Northeast Delta Dental Stadium","Eastern League Eastern","","Manchester","America/New_York","NH","NH","","t463","","","","141","1 Line Drive","","","2023","1 Line Drive&#xa;Manchester, NH  3101","Eastern League","USA","","ET","Manchester","nhm","TOR","N","ET","","Double-A","6:35:00 PM","Toronto","113"
"","11","PCL","588","","N","AS","Marlins","2012","1993","LA","New Orleans","","2865","New Orleans","New Orleans Zephyrs","Zephyrs","AAA","","PCL","234","aaa","","Miami Marlins","New Orleans Zephyrs","N","PCLAS","Zephyrs","2012-04-05T00:00:00","","70003","","Zephyr Field","Pacific Coast League American Southern","","Metairie","","LA","NEW","","t588","","","","146","6000 Airline Drive","","","2019","6000 Airline Drive&#xa;Metairie, LA  70003","Pacific Coast League","USA","","CT","Metairie","noz","MIA","N","CT","","Triple-A","8:00:00 PM","Miami","112"
"","1","NL","121","115","Y","E","Mets","2012","1962","NY","NY Mets","NY","3289","NY Mets","New York Mets","Mets","MLB","GL","NL","204","mlb","","New York Mets","New York Mets","N","NLE","Mets","2012-04-05T00:00:00","(718) 507-6387","11368","","Citi Field","National League East","NYN","Flushing","America/New_York","NY","NYM","","nym","","","","121","Citi Field","Grapefruit League","GL","2023","Citi Field&#xa;Flushing, NY  11368","National League","","","ET","Flushing","nyn","NYM","N","ET","","Major League Baseball","1:10:00 PM","NY Mets","104"
"","1","AL","147","115","Y","E","Yankees","2012","1903","NY","NY Yankees","NYY","3313","NY Yankees","New York Yankees","Yankees","MLB","GL","AL","201","mlb","","New York Yankees","New York Yankees","N","ALE","Yankees","2012-04-13T00:00:00","(718) 293-4300","10451","","Yankee Stadium","American League East","BLA","Bronx","America/New_York","NY","NYY","","nyy","","","","147","One East 161st Street","Grapefruit League","GL","2023","One East 161st Street&#xa;Bronx, NY  10451","American League","","","ET","Bronx","nya","NYY","N","ET","","Major League Baseball","1:05:00 PM","NY Yankees","103"
"","51","WBCQ","880","","Y","","OOC","2012","2012","TI","New Zealand","","4349","New Zealand","New Zealand","New Zealand","INT","","WBCQ","","int","","Office of the Commissioner","New Zealand","N","","New Zealand","","","","","XinZhuang Stadium","","","New Taipei City","","","NZL","","t880","","","","11","Xing Street 66","","","2022","Xing Street 66&#xa;New Taipei City, Taiwan","World Baseball Classic Qualifiers","Taiwan","","CST","New Taipei City","nzl","OOC","Y","CST","","International Baseball","","OOC","159"
"","51","WBCQ","881","","Y","","OOC","2012","2012","","Nicaragua","","4389","Nicaragua","Nicaragua","Nicaragua","INT","","WBCQ","","int","","Office of the Commissioner","Nicaragua","N","","Nicaragua","","","","","Estadio Nacional Rod Carew","","","Panama City","","","NCA","","t881","","","","11","","","","2023","","World Baseball Classic Qualifiers","","","EST","","nca","OOC","","EST","","International Baseball","","OOC","159"
"","51","","882","","N","","","2012","2005","","Niger","","401","Niger","Niger","Niger","INT","","","","int","","","Niger","N","","Niger","","","","","TBD","","","United States","America/New_York","","NIG","","t882","","","","","","","","2023","","","","","ET","","nig","","","ET","","International Baseball","","",""
"","51","","883","","N","","","2012","2005","","Nigeria","","401","Nigeria","Nigeria","Nigeria","INT","","","","int","","","Nigeria","N","","Nigeria","","","","","TBD","","","United States","America/New_York","","NGR","","t883","","","","","","","","2023","","","","","ET","","ngr","","","ET","","International Baseball","","",""
"","22","CBB","3904","","Y","","","2012","2010","","Norfolk State","","401","Norfolk State","Norfolk State Spartans","Spartans","College","","CBB","","bbc","","","Norfolk State Spartans","N","","Spartans","","","","","TBD","","","United States","America/New_York","","","","t3904","","","","","","","","2013","","College Baseball","","","ET","","nss","","","ET","","College Baseball","","","107"
"","11","INT","568","","Y","S","Orioles","2012","1961","VA","Norfolk","","2781","Norfolk","Norfolk Tides","Tides","AAA","","INT","220","aaa","","Baltimore Orioles","Norfolk Tides","N","INTS","Tides","2012-04-09T00:00:00","","23510","","Harbor Park","International League South","","Norfolk","America/New_York","VA","NOR","","t568","","","","110","150 Park Avenue","","","2023","150 Park Avenue&#xa;Norfolk, VA  23510","International League","USA","","ET","Norfolk","nor","BAL","N","ET","","Triple-A","7:15:00 PM","Baltimore","117"
"","22","CBB","343","","Y","","OOC","2012","2004","FL","Northeastern","","4309","Northeastern","Northeastern Huskies","Huskies","College","","CBB","","bbc","","Office of the Commissioner","Northeastern Huskies","N","","Huskies","","","33913","","JetBlue Park","","","Ft. Myers","America/New_York","FL","NEU","","t343","","","","11","11500 Daniels Parkway","","","2023","11500 Daniels Parkway&#xa;Ft. Myers, FL  33913","College Baseball","USA","","ET","Ft. Myers","neu","OOC","N","ET","","College Baseball","","OOC","107"
"","51","","884","","N","","","2012","2005","","North Korea","","401","North Korea","People's Democratic Republic of North Korea","North Korea","INT","","","","int","","","North Korea","N","","North Korea","","","","","TBD","","","United States","America/New_York","","PRK","","t884","","","","","","","","2023","","","","","ET","","prk","","","ET","","International Baseball","","",""
"","12","TEX","1350","","Y","N","Royals","2012","2008","AR","NW Arkansas","","3329","NW Arkansas","Northwest Arkansas Naturals","Naturals","AA","","TEX","241","aax","","Kansas City Royals","Northwest Arkansas Naturals","N","TEXN","Naturals","2012-04-12T00:00:00","","72762","","Arvest Ballpark","Texas League North","","Springdale","America/Chicago","AR","NWA","","t1350","","","","118","3000 S. 56th Street","","","2023","3000 S. 56th Street&#xa;Springdale, AR  72762","Texas League","USA","","CT","Springdale","nwa","KC","N","CT","","Double-A","7:00:00 PM","Kansas City","109"
"","51","","885","","N","","","2012","2005","","Norway","","401","Norway","Norway","Norway","INT","","","","int","","","Norway","N","","Norway","","","","","TBD","","","United States","America/New_York","","NOR","","t885","","","","","","","","2023","","","","","ET","","nor","","","ET","","International Baseball","","",""
"","22","CBB","6034","","Y","","OOC","2012","2001","","Notre Dame","","401","Notre Dame","Notre Dame Fighting Irish","Fighting Irish","College","","CBB","","bbc","","Office of the Commissioner","Notre Dame Fighting Irish","N","","Fighting Irish","","","","","TBD","","","United States","America/New_York","","ND","","t6034","","","","11","","","","2023","","College Baseball","","","ET","","und","OOC","","ET","","College Baseball","","OOC","107"
